attack_start,attack_kind,prob_prebunk,prob_immune,prob_share_indifferent,prob_share_disinfo,prob_share_facts,s,i,r
5,2,0.1,0.9,0.0,0.0,0.0,88.12,6.11,5.77
5,2,0.1,0.9,0.0,0.0,0.1,20.96,6.18,72.86
5,2,0.1,0.9,0.0,0.0,0.2,1.97,6.16,91.87
5,2,0.1,0.9,0.0,0.0,0.3,0.28,6.36,93.36
5,2,0.1,0.9,0.0,0.0,0.4,0.06,6.03,93.91
5,2,0.1,0.9,0.0,0.0,0.5,0.04,6.24,93.72
5,2,0.1,0.9,0.0,0.0,0.6,0.02,6.19,93.79
5,2,0.1,0.9,0.0,0.0,0.7,0.01,6.0,93.99
5,2,0.1,0.9,0.0,0.0,0.8,0.01,6.04,93.95
5,2,0.1,0.9,0.0,0.0,0.9,0.01,6.18,93.81
5,2,0.1,0.9,0.0,0.0,1.0,0.0,6.18,93.82
5,2,0.1,0.9,0.0,0.1,0.0,5.19,88.91,5.9
5,2,0.1,0.9,0.0,0.1,0.1,1.98,73.36,24.66
5,2,0.1,0.9,0.0,0.1,0.2,0.29,62.38,37.33
5,2,0.1,0.9,0.0,0.1,0.3,0.03,43.9,56.07
5,2,0.1,0.9,0.0,0.1,0.4,0.0,38.87,61.13
5,2,0.1,0.9,0.0,0.1,0.5,0.0,29.49,70.51
5,2,0.1,0.9,0.0,0.1,0.6,0.01,22.78,77.21
5,2,0.1,0.9,0.0,0.1,0.7,0.0,20.1,79.9
5,2,0.1,0.9,0.0,0.1,0.8,0.0,15.88,84.12
5,2,0.1,0.9,0.0,0.1,0.9,0.02,14.95,85.03
5,2,0.1,0.9,0.0,0.1,1.0,0.01,10.13,89.86
5,2,0.1,0.9,0.0,0.2,0.0,3.56,90.7,5.74
5,2,0.1,0.9,0.0,0.2,0.1,1.03,80.76,18.21
5,2,0.1,0.9,0.0,0.2,0.2,0.11,74.79,25.1
5,2,0.1,0.9,0.0,0.2,0.3,0.05,59.11,40.84
5,2,0.1,0.9,0.0,0.2,0.4,0.0,46.62,53.38
5,2,0.1,0.9,0.0,0.2,0.5,0.01,45.42,54.57
5,2,0.1,0.9,0.0,0.2,0.6,0.0,37.77,62.23
5,2,0.1,0.9,0.0,0.2,0.7,0.0,29.81,70.19
5,2,0.1,0.9,0.0,0.2,0.8,0.0,25.94,74.06
5,2,0.1,0.9,0.0,0.2,0.9,0.0,16.62,83.38
5,2,0.1,0.9,0.0,0.2,1.0,0.0,15.14,84.86
5,2,0.1,0.9,0.0,0.3,0.0,7.79,86.57,5.64
5,2,0.1,0.9,0.0,0.3,0.1,2.14,79.29,18.57
5,2,0.1,0.9,0.0,0.3,0.2,0.12,76.6,23.28
5,2,0.1,0.9,0.0,0.3,0.3,0.01,73.94,26.05
5,2,0.1,0.9,0.0,0.3,0.4,0.01,61.34,38.65
5,2,0.1,0.9,0.0,0.3,0.5,0.0,55.92,44.08
5,2,0.1,0.9,0.0,0.3,0.6,0.0,48.93,51.07
5,2,0.1,0.9,0.0,0.3,0.7,0.01,36.34,63.65
5,2,0.1,0.9,0.0,0.3,0.8,0.0,34.72,65.28
5,2,0.1,0.9,0.0,0.3,0.9,0.0,30.48,69.52
5,2,0.1,0.9,0.0,0.3,1.0,0.0,21.08,78.92
5,2,0.1,0.9,0.0,0.4,0.0,6.84,87.32,5.84
5,2,0.1,0.9,0.0,0.4,0.1,0.75,86.16,13.09
5,2,0.1,0.9,0.0,0.4,0.2,0.1,80.57,19.33
5,2,0.1,0.9,0.0,0.4,0.3,0.01,77.6,22.39
5,2,0.1,0.9,0.0,0.4,0.4,0.0,66.97,33.03
5,2,0.1,0.9,0.0,0.4,0.5,0.0,59.95,40.05
5,2,0.1,0.9,0.0,0.4,0.6,0.0,56.38,43.62
5,2,0.1,0.9,0.0,0.4,0.7,0.0,46.41,53.59
5,2,0.1,0.9,0.0,0.4,0.8,0.0,37.47,62.53
5,2,0.1,0.9,0.0,0.4,0.9,0.0,26.93,73.07
5,2,0.1,0.9,0.0,0.4,1.0,0.0,24.89,75.11
5,2,0.1,0.9,0.0,0.5,0.0,9.63,84.76,5.61
5,2,0.1,0.9,0.0,0.5,0.1,1.61,83.46,14.93
5,2,0.1,0.9,0.0,0.5,0.2,0.07,81.59,18.34
5,2,0.1,0.9,0.0,0.5,0.3,0.01,67.81,32.18
5,2,0.1,0.9,0.0,0.5,0.4,0.01,69.02,30.97
5,2,0.1,0.9,0.0,0.5,0.5,0.0,60.54,39.46
5,2,0.1,0.9,0.0,0.5,0.6,0.0,60.08,39.92
5,2,0.1,0.9,0.0,0.5,0.7,0.0,51.82,48.18
5,2,0.1,0.9,0.0,0.5,0.8,0.0,48.33,51.67
5,2,0.1,0.9,0.0,0.5,0.9,0.01,38.34,61.65
5,2,0.1,0.9,0.0,0.5,1.0,0.0,30.03,69.97
5,2,0.1,0.9,0.0,0.6,0.0,9.7,84.23,6.07
5,2,0.1,0.9,0.0,0.6,0.1,1.71,81.97,16.32
5,2,0.1,0.9,0.0,0.6,0.2,0.16,83.18,16.66
5,2,0.1,0.9,0.0,0.6,0.3,0.02,78.95,21.03
5,2,0.1,0.9,0.0,0.6,0.4,0.01,71.32,28.67
5,2,0.1,0.9,0.0,0.6,0.5,0.0,71.77,28.23
5,2,0.1,0.9,0.0,0.6,0.6,0.01,58.32,41.67
5,2,0.1,0.9,0.0,0.6,0.7,0.0,54.22,45.78
5,2,0.1,0.9,0.0,0.6,0.8,0.0,50.36,49.64
5,2,0.1,0.9,0.0,0.6,0.9,0.0,43.34,56.66
5,2,0.1,0.9,0.0,0.6,1.0,0.0,33.31,66.69
5,2,0.1,0.9,0.0,0.7,0.0,6.2,88.49,5.31
5,2,0.1,0.9,0.0,0.7,0.1,1.2,85.8,13.0
5,2,0.1,0.9,0.0,0.7,0.2,0.08,82.46,17.46
5,2,0.1,0.9,0.0,0.7,0.3,0.0,84.22,15.78
5,2,0.1,0.9,0.0,0.7,0.4,0.0,76.95,23.05
5,2,0.1,0.9,0.0,0.7,0.5,0.0,71.52,28.48
5,2,0.1,0.9,0.0,0.7,0.6,0.0,68.12,31.88
5,2,0.1,0.9,0.0,0.7,0.7,0.0,66.48,33.52
5,2,0.1,0.9,0.0,0.7,0.8,0.0,52.21,47.79
5,2,0.1,0.9,0.0,0.7,0.9,0.01,44.06,55.93
5,2,0.1,0.9,0.0,0.7,1.0,0.0,40.42,59.58
5,2,0.1,0.9,0.0,0.8,0.0,4.37,90.09,5.54
5,2,0.1,0.9,0.0,0.8,0.1,1.87,82.14,15.99
5,2,0.1,0.9,0.0,0.8,0.2,0.09,79.27,20.64
5,2,0.1,0.9,0.0,0.8,0.3,0.0,81.73,18.27
5,2,0.1,0.9,0.0,0.8,0.4,0.0,79.3,20.7
5,2,0.1,0.9,0.0,0.8,0.5,0.0,67.11,32.89
5,2,0.1,0.9,0.0,0.8,0.6,0.0,69.06,30.94
