attack_start,attack_kind,prob_prebunk,prob_immune,prob_share_indifferent,prob_share_disinfo,prob_share_facts,s,i,r
5,2,0.6,0.1,0.0,0.0,0.0,64.26,6.27,29.47
5,2,0.6,0.1,0.0,0.0,0.1,35.27,6.27,58.46
5,2,0.6,0.1,0.0,0.0,0.2,33.32,6.15,60.53
5,2,0.6,0.1,0.0,0.0,0.3,34.85,6.34,58.81
5,2,0.6,0.1,0.0,0.0,0.4,34.18,6.22,59.6
5,2,0.6,0.1,0.0,0.0,0.5,33.49,6.16,60.35
5,2,0.6,0.1,0.0,0.0,0.6,34.28,6.29,59.43
5,2,0.6,0.1,0.0,0.0,0.7,32.13,6.14,61.73
5,2,0.6,0.1,0.0,0.0,0.8,35.19,6.3,58.51
5,2,0.6,0.1,0.0,0.0,0.9,34.58,6.19,59.23
5,2,0.6,0.1,0.0,0.0,1.0,33.23,6.12,60.65
5,2,0.6,0.1,0.0,0.1,0.0,9.64,61.61,28.75
5,2,0.6,0.1,0.0,0.1,0.1,4.5,46.31,49.19
5,2,0.6,0.1,0.0,0.1,0.2,5.5,41.04,53.46
5,2,0.6,0.1,0.0,0.1,0.3,7.99,34.97,57.04
5,2,0.6,0.1,0.0,0.1,0.4,7.17,34.27,58.56
5,2,0.6,0.1,0.0,0.1,0.5,7.32,34.74,57.94
5,2,0.6,0.1,0.0,0.1,0.6,6.78,37.8,55.42
5,2,0.6,0.1,0.0,0.1,0.7,8.25,33.25,58.5
5,2,0.6,0.1,0.0,0.1,0.8,6.09,32.56,61.35
5,2,0.6,0.1,0.0,0.1,0.9,8.15,32.38,59.47
5,2,0.6,0.1,0.0,0.1,1.0,9.76,30.66,59.58
5,2,0.6,0.1,0.0,0.2,0.0,11.89,59.81,28.3
5,2,0.6,0.1,0.0,0.2,0.1,4.1,52.11,43.79
5,2,0.6,0.1,0.0,0.2,0.2,6.28,43.58,50.14
5,2,0.6,0.1,0.0,0.2,0.3,6.13,41.23,52.64
5,2,0.6,0.1,0.0,0.2,0.4,8.05,36.96,54.99
5,2,0.6,0.1,0.0,0.2,0.5,6.2,39.21,54.59
5,2,0.6,0.1,0.0,0.2,0.6,7.6,33.9,58.5
5,2,0.6,0.1,0.0,0.2,0.7,9.87,31.4,58.73
5,2,0.6,0.1,0.0,0.2,0.8,7.71,33.07,59.22
5,2,0.6,0.1,0.0,0.2,0.9,7.99,33.24,58.77
5,2,0.6,0.1,0.0,0.2,1.0,7.12,32.37,60.51
5,2,0.6,0.1,0.0,0.3,0.0,11.39,59.0,29.61
5,2,0.6,0.1,0.0,0.3,0.1,4.24,52.52,43.24
5,2,0.6,0.1,0.0,0.3,0.2,7.26,44.6,48.14
5,2,0.6,0.1,0.0,0.3,0.3,8.53,40.45,51.02
5,2,0.6,0.1,0.0,0.3,0.4,7.57,40.36,52.07
5,2,0.6,0.1,0.0,0.3,0.5,6.47,40.21,53.32
5,2,0.6,0.1,0.0,0.3,0.6,8.55,38.41,53.04
5,2,0.6,0.1,0.0,0.3,0.7,7.59,35.84,56.57
5,2,0.6,0.1,0.0,0.3,0.8,8.14,35.82,56.04
5,2,0.6,0.1,0.0,0.3,0.9,10.41,31.37,58.22
5,2,0.6,0.1,0.0,0.3,1.0,7.69,34.18,58.13
5,2,0.6,0.1,0.0,0.4,0.0,8.31,61.28,30.41
5,2,0.6,0.1,0.0,0.4,0.1,5.01,57.08,37.91
5,2,0.6,0.1,0.0,0.4,0.2,4.99,51.09,43.92
5,2,0.6,0.1,0.0,0.4,0.3,4.84,47.34,47.82
5,2,0.6,0.1,0.0,0.4,0.4,6.78,44.47,48.75
5,2,0.6,0.1,0.0,0.4,0.5,6.32,41.62,52.06
5,2,0.6,0.1,0.0,0.4,0.6,8.67,33.31,58.02
5,2,0.6,0.1,0.0,0.4,0.7,9.14,35.36,55.5
5,2,0.6,0.1,0.0,0.4,0.8,7.43,34.23,58.34
5,2,0.6,0.1,0.0,0.4,0.9,8.98,32.11,58.91
5,2,0.6,0.1,0.0,0.4,1.0,8.88,32.36,58.76
5,2,0.6,0.1,0.0,0.5,0.0,8.46,62.58,28.96
5,2,0.6,0.1,0.0,0.5,0.1,4.19,51.96,43.85
5,2,0.6,0.1,0.0,0.5,0.2,2.22,56.5,41.28
5,2,0.6,0.1,0.0,0.5,0.3,5.41,44.51,50.08
5,2,0.6,0.1,0.0,0.5,0.4,7.51,45.43,47.06
5,2,0.6,0.1,0.0,0.5,0.5,6.73,42.52,50.75
5,2,0.6,0.1,0.0,0.5,0.6,6.66,40.15,53.19
5,2,0.6,0.1,0.0,0.5,0.7,8.34,34.59,57.07
5,2,0.6,0.1,0.0,0.5,0.8,9.29,32.69,58.02
5,2,0.6,0.1,0.0,0.5,0.9,7.59,37.93,54.48
5,2,0.6,0.1,0.0,0.5,1.0,8.52,33.44,58.04
5,2,0.6,0.1,0.0,0.6,0.0,8.52,62.24,29.24
5,2,0.6,0.1,0.0,0.6,0.1,2.76,58.61,38.63
5,2,0.6,0.1,0.0,0.6,0.2,3.65,54.01,42.34
5,2,0.6,0.1,0.0,0.6,0.3,7.13,47.18,45.69
5,2,0.6,0.1,0.0,0.6,0.4,5.31,46.3,48.39
5,2,0.6,0.1,0.0,0.6,0.5,6.21,41.62,52.17
5,2,0.6,0.1,0.0,0.6,0.6,4.8,43.77,51.43
5,2,0.6,0.1,0.0,0.6,0.7,7.06,38.14,54.8
5,2,0.6,0.1,0.0,0.6,0.8,8.07,36.77,55.16
