attack_start,attack_kind,prob_prebunk,prob_immune,prob_share_indifferent,prob_share_disinfo,prob_share_facts,s,i,r
5,2,1.0,0.6,0.0,0.0,0.0,45.13,6.15,48.72
5,2,1.0,0.6,0.0,0.0,0.1,0.67,6.07,93.26
5,2,1.0,0.6,0.0,0.0,0.2,0.9,6.2,92.9
5,2,1.0,0.6,0.0,0.0,0.3,1.07,6.04,92.89
5,2,1.0,0.6,0.0,0.0,0.4,0.82,6.18,93.0
5,2,1.0,0.6,0.0,0.0,0.5,0.7,6.24,93.06
5,2,1.0,0.6,0.0,0.0,0.6,0.81,6.32,92.87
5,2,1.0,0.6,0.0,0.0,0.7,0.76,6.13,93.11
5,2,1.0,0.6,0.0,0.0,0.8,0.62,6.18,93.2
5,2,1.0,0.6,0.0,0.0,0.9,0.74,5.93,93.33
5,2,1.0,0.6,0.0,0.0,1.0,0.9,6.05,93.05
5,2,1.0,0.6,0.0,0.1,0.0,7.65,43.93,48.42
5,2,1.0,0.6,0.0,0.1,0.1,0.21,14.4,85.39
5,2,1.0,0.6,0.0,0.1,0.2,0.27,8.8,90.93
5,2,1.0,0.6,0.0,0.1,0.3,0.34,8.97,90.69
5,2,1.0,0.6,0.0,0.1,0.4,0.26,8.59,91.15
5,2,1.0,0.6,0.0,0.1,0.5,0.3,8.2,91.5
5,2,1.0,0.6,0.0,0.1,0.6,0.28,7.56,92.16
5,2,1.0,0.6,0.0,0.1,0.7,0.21,7.17,92.62
5,2,1.0,0.6,0.0,0.1,0.8,0.34,7.11,92.55
5,2,1.0,0.6,0.0,0.1,0.9,0.38,7.14,92.48
5,2,1.0,0.6,0.0,0.1,1.0,0.35,7.03,92.62
5,2,1.0,0.6,0.0,0.2,0.0,8.63,43.53,47.84
5,2,1.0,0.6,0.0,0.2,0.1,0.34,16.77,82.89
5,2,1.0,0.6,0.0,0.2,0.2,0.48,13.49,86.03
5,2,1.0,0.6,0.0,0.2,0.3,0.22,12.15,87.63
5,2,1.0,0.6,0.0,0.2,0.4,0.5,9.6,89.9
5,2,1.0,0.6,0.0,0.2,0.5,0.26,8.15,91.59
5,2,1.0,0.6,0.0,0.2,0.6,0.28,9.03,90.69
5,2,1.0,0.6,0.0,0.2,0.7,0.43,8.33,91.24
5,2,1.0,0.6,0.0,0.2,0.8,0.24,7.7,92.06
5,2,1.0,0.6,0.0,0.2,0.9,0.4,7.1,92.5
5,2,1.0,0.6,0.0,0.2,1.0,0.33,7.26,92.41
5,2,1.0,0.6,0.0,0.3,0.0,10.35,41.05,48.6
5,2,1.0,0.6,0.0,0.3,0.1,0.19,23.15,76.66
5,2,1.0,0.6,0.0,0.3,0.2,0.13,15.83,84.04
5,2,1.0,0.6,0.0,0.3,0.3,0.21,13.44,86.35
5,2,1.0,0.6,0.0,0.3,0.4,0.33,11.32,88.35
5,2,1.0,0.6,0.0,0.3,0.5,0.34,9.67,89.99
5,2,1.0,0.6,0.0,0.3,0.6,0.27,8.57,91.16
5,2,1.0,0.6,0.0,0.3,0.7,0.38,8.19,91.43
5,2,1.0,0.6,0.0,0.3,0.8,0.38,8.19,91.43
5,2,1.0,0.6,0.0,0.3,0.9,0.55,8.82,90.63
5,2,1.0,0.6,0.0,0.3,1.0,0.64,8.03,91.33
5,2,1.0,0.6,0.0,0.4,0.0,13.96,38.38,47.66
5,2,1.0,0.6,0.0,0.4,0.1,0.24,23.88,75.88
5,2,1.0,0.6,0.0,0.4,0.2,0.17,19.35,80.48
5,2,1.0,0.6,0.0,0.4,0.3,0.28,15.42,84.3
5,2,1.0,0.6,0.0,0.4,0.4,0.41,12.48,87.11
5,2,1.0,0.6,0.0,0.4,0.5,0.35,10.5,89.15
