attack_start,attack_kind,prob_prebunk,prob_immune,prob_share_indifferent,prob_share_disinfo,prob_share_facts,s,i,r
5,2,0.7,0.0,0.0,0.0,0.0,58.87,6.11,35.02
5,2,0.7,0.0,0.0,0.0,0.1,44.63,6.01,49.36
5,2,0.7,0.0,0.0,0.0,0.2,44.83,6.12,49.05
5,2,0.7,0.0,0.0,0.0,0.3,42.58,5.89,51.53
5,2,0.7,0.0,0.0,0.0,0.4,44.99,6.18,48.83
5,2,0.7,0.0,0.0,0.0,0.5,45.06,6.11,48.83
5,2,0.7,0.0,0.0,0.0,0.6,45.02,6.08,48.9
5,2,0.7,0.0,0.0,0.0,0.7,45.24,6.16,48.6
5,2,0.7,0.0,0.0,0.0,0.8,44.81,6.17,49.02
5,2,0.7,0.0,0.0,0.0,0.9,45.04,6.02,48.94
5,2,0.7,0.0,0.0,0.0,1.0,44.95,6.07,48.98
5,2,0.7,0.0,0.0,0.1,0.0,8.19,57.07,34.74
5,2,0.7,0.0,0.0,0.1,0.1,9.72,45.9,44.38
5,2,0.7,0.0,0.0,0.1,0.2,10.1,41.19,48.71
5,2,0.7,0.0,0.0,0.1,0.3,8.88,44.95,46.17
5,2,0.7,0.0,0.0,0.1,0.4,11.19,40.78,48.03
5,2,0.7,0.0,0.0,0.1,0.5,9.76,40.63,49.61
5,2,0.7,0.0,0.0,0.1,0.6,9.92,40.7,49.38
5,2,0.7,0.0,0.0,0.1,0.7,8.16,43.62,48.22
5,2,0.7,0.0,0.0,0.1,0.8,11.66,39.38,48.96
5,2,0.7,0.0,0.0,0.1,0.9,10.71,40.39,48.9
5,2,0.7,0.0,0.0,0.1,1.0,11.3,39.96,48.74
5,2,0.7,0.0,0.0,0.2,0.0,9.11,57.3,33.59
5,2,0.7,0.0,0.0,0.2,0.1,6.83,52.05,41.12
5,2,0.7,0.0,0.0,0.2,0.2,10.14,44.16,45.7
5,2,0.7,0.0,0.0,0.2,0.3,8.55,45.63,45.82
5,2,0.7,0.0,0.0,0.2,0.4,7.84,46.18,45.98
5,2,0.7,0.0,0.0,0.2,0.5,9.21,43.39,47.4
5,2,0.7,0.0,0.0,0.2,0.6,9.32,42.56,48.12
5,2,0.7,0.0,0.0,0.2,0.7,9.79,40.99,49.22
5,2,0.7,0.0,0.0,0.2,0.8,8.95,41.56,49.49
5,2,0.7,0.0,0.0,0.2,0.9,10.16,42.3,47.54
5,2,0.7,0.0,0.0,0.2,1.0,11.13,41.64,47.23
5,2,0.7,0.0,0.0,0.3,0.0,10.65,53.69,35.66
5,2,0.7,0.0,0.0,0.3,0.1,4.65,56.29,39.06
5,2,0.7,0.0,0.0,0.3,0.2,7.43,50.65,41.92
5,2,0.7,0.0,0.0,0.3,0.3,8.56,44.96,46.48
5,2,0.7,0.0,0.0,0.3,0.4,7.39,45.76,46.85
5,2,0.7,0.0,0.0,0.3,0.5,6.25,45.58,48.17
5,2,0.7,0.0,0.0,0.3,0.6,8.89,43.84,47.27
5,2,0.7,0.0,0.0,0.3,0.7,7.59,44.73,47.68
5,2,0.7,0.0,0.0,0.3,0.8,9.83,39.97,50.2
5,2,0.7,0.0,0.0,0.3,0.9,12.75,38.08,49.17
5,2,0.7,0.0,0.0,0.3,1.0,11.06,40.75,48.19
5,2,0.7,0.0,0.0,0.4,0.0,6.78,58.84,34.38
5,2,0.7,0.0,0.0,0.4,0.1,8.18,51.34,40.48
5,2,0.7,0.0,0.0,0.4,0.2,6.57,50.81,42.62
5,2,0.7,0.0,0.0,0.4,0.3,9.99,44.69,45.32
5,2,0.7,0.0,0.0,0.4,0.4,7.86,45.24,46.9
5,2,0.7,0.0,0.0,0.4,0.5,9.02,45.05,45.93
5,2,0.7,0.0,0.0,0.4,0.6,9.55,42.81,47.64
5,2,0.7,0.0,0.0,0.4,0.7,11.37,41.62,47.01
5,2,0.7,0.0,0.0,0.4,0.8,11.96,39.05,48.99
5,2,0.7,0.0,0.0,0.4,0.9,7.93,44.1,47.97
5,2,0.7,0.0,0.0,0.4,1.0,11.11,39.97,48.92
5,2,0.7,0.0,0.0,0.5,0.0,7.74,57.98,34.28
5,2,0.7,0.0,0.0,0.5,0.1,7.73,53.14,39.13
5,2,0.7,0.0,0.0,0.5,0.2,7.53,52.0,40.47
5,2,0.7,0.0,0.0,0.5,0.3,8.94,46.55,44.51
5,2,0.7,0.0,0.0,0.5,0.4,10.97,42.87,46.16
5,2,0.7,0.0,0.0,0.5,0.5,8.11,46.99,44.9
5,2,0.7,0.0,0.0,0.5,0.6,7.53,46.41,46.06
5,2,0.7,0.0,0.0,0.5,0.7,6.72,46.23,47.05
5,2,0.7,0.0,0.0,0.5,0.8,7.66,44.67,47.67
5,2,0.7,0.0,0.0,0.5,0.9,10.29,41.16,48.55
5,2,0.7,0.0,0.0,0.5,1.0,9.23,42.55,48.22
5,2,0.7,0.0,0.0,0.6,0.0,9.76,55.03,35.21
5,2,0.7,0.0,0.0,0.6,0.1,7.07,53.11,39.82
5,2,0.7,0.0,0.0,0.6,0.2,8.9,48.2,42.9
5,2,0.7,0.0,0.0,0.6,0.3,8.1,48.92,42.98
5,2,0.7,0.0,0.0,0.6,0.4,6.81,50.06,43.13
5,2,0.7,0.0,0.0,0.6,0.5,8.99,45.3,45.71
5,2,0.7,0.0,0.0,0.6,0.6,11.05,44.29,44.66
5,2,0.7,0.0,0.0,0.6,0.7,8.19,47.13,44.68
5,2,0.7,0.0,0.0,0.6,0.8,6.44,46.39,47.17
5,2,0.7,0.0,0.0,0.6,0.9,10.06,41.89,48.05
5,2,0.7,0.0,0.0,0.6,1.0,9.07,41.36,49.57
5,2,0.7,0.0,0.0,0.7,0.0,7.53,57.2,35.27
5,2,0.7,0.0,0.0,0.7,0.1,5.93,55.3,38.77
5,2,0.7,0.0,0.0,0.7,0.2,6.87,52.24,40.89
5,2,0.7,0.0,0.0,0.7,0.3,9.22,47.03,43.75
5,2,0.7,0.0,0.0,0.7,0.4,8.55,46.34,45.11
5,2,0.7,0.0,0.0,0.7,0.5,9.5,45.82,44.68
5,2,0.7,0.0,0.0,0.7,0.6,10.24,44.09,45.67
5,2,0.7,0.0,0.0,0.7,0.7,8.01,45.48,46.51
5,2,0.7,0.0,0.0,0.7,0.8,7.74,44.5,47.76
5,2,0.7,0.0,0.0,0.7,0.9,10.11,41.88,48.01
