attack_start,attack_kind,prob_prebunk,prob_immune,prob_share_indifferent,prob_share_disinfo,prob_share_facts,s,i,r
5,2,0.2,0.8,0.0,0.0,0.0,83.6,6.18,10.22
5,2,0.2,0.8,0.0,0.0,0.1,1.72,6.02,92.26
5,2,0.2,0.8,0.0,0.0,0.2,0.24,6.28,93.48
5,2,0.2,0.8,0.0,0.0,0.3,0.05,5.99,93.96
5,2,0.2,0.8,0.0,0.0,0.4,0.05,6.15,93.8
5,2,0.2,0.8,0.0,0.0,0.5,0.06,6.12,93.82
5,2,0.2,0.8,0.0,0.0,0.6,0.04,6.26,93.7
5,2,0.2,0.8,0.0,0.0,0.7,0.05,6.08,93.87
5,2,0.2,0.8,0.0,0.0,0.8,0.05,6.13,93.82
5,2,0.2,0.8,0.0,0.0,0.9,0.01,6.14,93.85
5,2,0.2,0.8,0.0,0.0,1.0,0.11,6.13,93.76
5,2,0.2,0.8,0.0,0.1,0.0,9.87,79.39,10.74
5,2,0.2,0.8,0.0,0.1,0.1,0.09,56.91,43.0
5,2,0.2,0.8,0.0,0.1,0.2,0.0,40.49,59.51
5,2,0.2,0.8,0.0,0.1,0.3,0.0,28.54,71.46
5,2,0.2,0.8,0.0,0.1,0.4,0.03,21.77,78.2
5,2,0.2,0.8,0.0,0.1,0.5,0.0,18.86,81.14
5,2,0.2,0.8,0.0,0.1,0.6,0.01,11.96,88.03
5,2,0.2,0.8,0.0,0.1,0.7,0.01,10.63,89.36
5,2,0.2,0.8,0.0,0.1,0.8,0.01,10.75,89.24
5,2,0.2,0.8,0.0,0.1,0.9,0.02,10.17,89.81
5,2,0.2,0.8,0.0,0.1,1.0,0.01,7.67,92.32
5,2,0.2,0.8,0.0,0.2,0.0,11.44,78.94,9.62
5,2,0.2,0.8,0.0,0.2,0.1,0.31,66.23,33.46
5,2,0.2,0.8,0.0,0.2,0.2,0.0,55.51,44.49
5,2,0.2,0.8,0.0,0.2,0.3,0.0,44.71,55.29
5,2,0.2,0.8,0.0,0.2,0.4,0.0,33.1,66.9
5,2,0.2,0.8,0.0,0.2,0.5,0.0,31.48,68.52
5,2,0.2,0.8,0.0,0.2,0.6,0.0,26.81,73.19
5,2,0.2,0.8,0.0,0.2,0.7,0.01,18.65,81.34
5,2,0.2,0.8,0.0,0.2,0.8,0.0,16.46,83.54
5,2,0.2,0.8,0.0,0.2,0.9,0.03,14.44,85.53
5,2,0.2,0.8,0.0,0.2,1.0,0.0,10.78,89.22
5,2,0.2,0.8,0.0,0.3,0.0,10.61,78.62,10.77
5,2,0.2,0.8,0.0,0.3,0.1,0.09,72.33,27.58
5,2,0.2,0.8,0.0,0.3,0.2,0.01,64.29,35.7
5,2,0.2,0.8,0.0,0.3,0.3,0.0,52.23,47.77
5,2,0.2,0.8,0.0,0.3,0.4,0.01,40.72,59.27
5,2,0.2,0.8,0.0,0.3,0.5,0.0,37.08,62.92
5,2,0.2,0.8,0.0,0.3,0.6,0.0,26.73,73.27
5,2,0.2,0.8,0.0,0.3,0.7,0.0,22.61,77.39
5,2,0.2,0.8,0.0,0.3,0.8,0.0,19.67,80.33
5,2,0.2,0.8,0.0,0.3,0.9,0.01,14.91,85.08
5,2,0.2,0.8,0.0,0.3,1.0,0.0,16.04,83.96
5,2,0.2,0.8,0.0,0.4,0.0,3.23,86.62,10.15
5,2,0.2,0.8,0.0,0.4,0.1,0.12,73.73,26.15
