attack_start,attack_kind,prob_prebunk,prob_immune,prob_share_indifferent,prob_share_disinfo,prob_share_facts,s,i,r
5,2,0.2,0.0,0.0,0.0,0.0,83.21,6.18,10.61
5,2,0.2,0.0,0.0,0.0,0.1,49.15,6.22,44.63
5,2,0.2,0.0,0.0,0.0,0.2,45.32,6.02,48.66
5,2,0.2,0.0,0.0,0.0,0.3,45.12,6.14,48.74
5,2,0.2,0.0,0.0,0.0,0.4,45.28,6.22,48.5
5,2,0.2,0.0,0.0,0.0,0.5,45.33,6.35,48.32
5,2,0.2,0.0,0.0,0.0,0.6,45.03,6.04,48.93
5,2,0.2,0.0,0.0,0.0,0.7,44.3,6.06,49.64
5,2,0.2,0.0,0.0,0.0,0.8,44.29,6.05,49.66
5,2,0.2,0.0,0.0,0.0,0.9,44.96,6.22,48.82
5,2,0.2,0.0,0.0,0.0,1.0,44.61,6.14,49.25
5,2,0.2,0.0,0.0,0.1,0.0,9.81,79.53,10.66
5,2,0.2,0.0,0.0,0.1,0.1,6.26,70.21,23.53
5,2,0.2,0.0,0.0,0.1,0.2,4.61,65.01,30.38
5,2,0.2,0.0,0.0,0.1,0.3,6.41,60.05,33.54
5,2,0.2,0.0,0.0,0.1,0.4,7.84,53.83,38.33
5,2,0.2,0.0,0.0,0.1,0.5,6.85,53.21,39.94
5,2,0.2,0.0,0.0,0.1,0.6,7.99,48.74,43.27
5,2,0.2,0.0,0.0,0.1,0.7,6.51,47.44,46.05
5,2,0.2,0.0,0.0,0.1,0.8,9.64,44.55,45.81
5,2,0.2,0.0,0.0,0.1,0.9,9.47,44.37,46.16
5,2,0.2,0.0,0.0,0.1,1.0,7.98,45.02,47.0
5,2,0.2,0.0,0.0,0.2,0.0,9.87,79.51,10.62
5,2,0.2,0.0,0.0,0.2,0.1,8.91,69.25,21.84
5,2,0.2,0.0,0.0,0.2,0.2,8.16,62.24,29.6
5,2,0.2,0.0,0.0,0.2,0.3,6.93,62.63,30.44
5,2,0.2,0.0,0.0,0.2,0.4,5.92,61.05,33.03
5,2,0.2,0.0,0.0,0.2,0.5,6.88,56.0,37.12
5,2,0.2,0.0,0.0,0.2,0.6,7.2,52.63,40.17
5,2,0.2,0.0,0.0,0.2,0.7,8.96,48.51,42.53
5,2,0.2,0.0,0.0,0.2,0.8,7.65,47.98,44.37
5,2,0.2,0.0,0.0,0.2,0.9,7.76,47.85,44.39
5,2,0.2,0.0,0.0,0.2,1.0,10.05,42.86,47.09
5,2,0.2,0.0,0.0,0.3,0.0,5.62,83.77,10.61
5,2,0.2,0.0,0.0,0.3,0.1,6.33,73.83,19.84
5,2,0.2,0.0,0.0,0.3,0.2,6.02,70.04,23.94
5,2,0.2,0.0,0.0,0.3,0.3,5.64,66.48,27.88
5,2,0.2,0.0,0.0,0.3,0.4,7.6,62.48,29.92
5,2,0.2,0.0,0.0,0.3,0.5,5.39,65.06,29.55
5,2,0.2,0.0,0.0,0.3,0.6,7.92,57.0,35.08
5,2,0.2,0.0,0.0,0.3,0.7,7.71,52.63,39.66
5,2,0.2,0.0,0.0,0.3,0.8,8.88,50.54,40.58
5,2,0.2,0.0,0.0,0.3,0.9,6.77,49.31,43.92
5,2,0.2,0.0,0.0,0.3,1.0,9.77,44.71,45.52
5,2,0.2,0.0,0.0,0.4,0.0,6.42,83.11,10.47
5,2,0.2,0.0,0.0,0.4,0.1,2.83,81.86,15.31
5,2,0.2,0.0,0.0,0.4,0.2,5.72,72.69,21.59
5,2,0.2,0.0,0.0,0.4,0.3,4.35,73.66,21.99
5,2,0.2,0.0,0.0,0.4,0.4,7.23,64.4,28.37
5,2,0.2,0.0,0.0,0.4,0.5,6.92,64.3,28.78
5,2,0.2,0.0,0.0,0.4,0.6,5.98,60.94,33.08
5,2,0.2,0.0,0.0,0.4,0.7,6.82,58.6,34.58
5,2,0.2,0.0,0.0,0.4,0.8,6.67,56.02,37.31
5,2,0.2,0.0,0.0,0.4,0.9,8.66,51.82,39.52
5,2,0.2,0.0,0.0,0.4,1.0,8.32,49.71,41.97
5,2,0.2,0.0,0.0,0.5,0.0,7.49,82.24,10.27
5,2,0.2,0.0,0.0,0.5,0.1,4.29,79.96,15.75
5,2,0.2,0.0,0.0,0.5,0.2,3.25,78.07,18.68
5,2,0.2,0.0,0.0,0.5,0.3,5.04,72.42,22.54
5,2,0.2,0.0,0.0,0.5,0.4,4.92,70.4,24.68
5,2,0.2,0.0,0.0,0.5,0.5,8.85,61.46,29.69
5,2,0.2,0.0,0.0,0.5,0.6,6.78,62.47,30.75
5,2,0.2,0.0,0.0,0.5,0.7,5.74,61.57,32.69
5,2,0.2,0.0,0.0,0.5,0.8,6.28,58.23,35.49
5,2,0.2,0.0,0.0,0.5,0.9,6.17,55.34,38.49
5,2,0.2,0.0,0.0,0.5,1.0,11.45,47.46,41.09
5,2,0.2,0.0,0.0,0.6,0.0,12.86,76.88,10.26
5,2,0.2,0.0,0.0,0.6,0.1,5.54,79.02,15.44
5,2,0.2,0.0,0.0,0.6,0.2,6.76,73.43,19.81
5,2,0.2,0.0,0.0,0.6,0.3,6.37,73.29,20.34
5,2,0.2,0.0,0.0,0.6,0.4,6.83,69.31,23.86
5,2,0.2,0.0,0.0,0.6,0.5,7.55,65.51,26.94
5,2,0.2,0.0,0.0,0.6,0.6,4.17,70.17,25.66
