attack_start,attack_kind,prob_prebunk,prob_immune,prob_share_indifferent,prob_share_disinfo,prob_share_facts,s,i,r
5,1,1.0,0.7,0.0,0.0,0.0,44.28,3.64,52.08
5,1,1.0,0.7,0.0,0.0,0.1,0.1,3.67,96.23
5,1,1.0,0.7,0.0,0.0,0.2,0.13,4.02,95.85
5,1,1.0,0.7,0.0,0.0,0.3,0.23,4.02,95.75
5,1,1.0,0.7,0.0,0.0,0.4,0.18,3.87,95.95
5,1,1.0,0.7,0.0,0.0,0.5,0.32,3.78,95.9
5,1,1.0,0.7,0.0,0.0,0.6,0.1,3.98,95.92
5,1,1.0,0.7,0.0,0.0,0.7,0.32,3.8,95.88
5,1,1.0,0.7,0.0,0.0,0.8,0.22,3.84,95.94
5,1,1.0,0.7,0.0,0.0,0.9,0.15,3.98,95.87
5,1,1.0,0.7,0.0,0.0,1.0,0.27,3.96,95.77
5,1,1.0,0.7,0.0,0.1,0.0,18.84,28.97,52.19
5,1,1.0,0.7,0.0,0.1,0.1,0.14,8.3,91.56
5,1,1.0,0.7,0.0,0.1,0.2,0.13,6.16,93.71
5,1,1.0,0.7,0.0,0.1,0.3,0.06,4.55,95.39
5,1,1.0,0.7,0.0,0.1,0.4,0.07,4.28,95.65
5,1,1.0,0.7,0.0,0.1,0.5,0.03,4.37,95.6
5,1,1.0,0.7,0.0,0.1,0.6,0.21,4.64,95.15
5,1,1.0,0.7,0.0,0.1,0.7,0.07,4.89,95.04
5,1,1.0,0.7,0.0,0.1,0.8,0.13,4.07,95.8
5,1,1.0,0.7,0.0,0.1,0.9,0.08,4.06,95.86
5,1,1.0,0.7,0.0,0.1,1.0,0.06,4.08,95.86
5,1,1.0,0.7,0.0,0.2,0.0,22.37,26.06,51.57
5,1,1.0,0.7,0.0,0.2,0.1,0.08,9.44,90.48
5,1,1.0,0.7,0.0,0.2,0.2,0.16,8.56,91.28
5,1,1.0,0.7,0.0,0.2,0.3,0.07,6.03,93.9
5,1,1.0,0.7,0.0,0.2,0.4,0.05,6.33,93.62
5,1,1.0,0.7,0.0,0.2,0.5,0.09,5.11,94.8
5,1,1.0,0.7,0.0,0.2,0.6,0.11,4.93,94.96
5,1,1.0,0.7,0.0,0.2,0.7,0.05,5.3,94.65
5,1,1.0,0.7,0.0,0.2,0.8,0.04,4.05,95.91
5,1,1.0,0.7,0.0,0.2,0.9,0.08,4.11,95.81
5,1,1.0,0.7,0.0,0.2,1.0,0.08,4.43,95.49
5,1,1.0,0.7,0.0,0.3,0.0,18.54,31.4,50.06
5,1,1.0,0.7,0.0,0.3,0.1,0.05,14.16,85.79
5,1,1.0,0.7,0.0,0.3,0.2,0.1,10.19,89.71
5,1,1.0,0.7,0.0,0.3,0.3,0.06,6.91,93.03
5,1,1.0,0.7,0.0,0.3,0.4,0.11,6.47,93.42
5,1,1.0,0.7,0.0,0.3,0.5,0.11,5.9,93.99
5,1,1.0,0.7,0.0,0.3,0.6,0.08,5.01,94.91
5,1,1.0,0.7,0.0,0.3,0.7,0.05,4.91,95.04
5,1,1.0,0.7,0.0,0.3,0.8,0.03,4.53,95.44
5,1,1.0,0.7,0.0,0.3,0.9,0.06,4.77,95.17
5,1,1.0,0.7,0.0,0.3,1.0,0.12,4.0,95.88
5,1,1.0,0.7,0.0,0.4,0.0,17.72,32.03,50.25
5,1,1.0,0.7,0.0,0.4,0.1,0.05,14.99,84.96
5,1,1.0,0.7,0.0,0.4,0.2,0.11,9.02,90.87
5,1,1.0,0.7,0.0,0.4,0.3,0.08,7.15,92.77
5,1,1.0,0.7,0.0,0.4,0.4,0.08,7.02,92.9
5,1,1.0,0.7,0.0,0.4,0.5,0.09,5.53,94.38
5,1,1.0,0.7,0.0,0.4,0.6,0.08,5.66,94.26
5,1,1.0,0.7,0.0,0.4,0.7,0.1,4.83,95.07
5,1,1.0,0.7,0.0,0.4,0.8,0.1,5.03,94.87
5,1,1.0,0.7,0.0,0.4,0.9,0.08,5.03,94.89
5,1,1.0,0.7,0.0,0.4,1.0,0.11,4.7,95.19
5,1,1.0,0.7,0.0,0.5,0.0,20.2,29.66,50.14
5,1,1.0,0.7,0.0,0.5,0.1,0.05,17.56,82.39
5,1,1.0,0.7,0.0,0.5,0.2,0.07,10.28,89.65
5,1,1.0,0.7,0.0,0.5,0.3,0.05,9.46,90.49
5,1,1.0,0.7,0.0,0.5,0.4,0.12,6.5,93.38
5,1,1.0,0.7,0.0,0.5,0.5,0.13,6.87,93.0
5,1,1.0,0.7,0.0,0.5,0.6,0.16,5.47,94.37
