attack_start,attack_kind,prob_prebunk,prob_immune,prob_share_indifferent,prob_share_disinfo,prob_share_facts,s,i,r
5,1,0.0,0.7,0.0,0.0,0.0,92.91,6.09,1.0
5,1,0.0,0.7,0.0,0.0,0.1,92.85,6.15,1.0
5,1,0.0,0.7,0.0,0.0,0.2,92.99,6.01,1.0
5,1,0.0,0.7,0.0,0.0,0.3,92.81,6.19,1.0
5,1,0.0,0.7,0.0,0.0,0.4,92.75,6.25,1.0
5,1,0.0,0.7,0.0,0.0,0.5,93.06,5.94,1.0
5,1,0.0,0.7,0.0,0.0,0.6,92.53,6.47,1.0
5,1,0.0,0.7,0.0,0.0,0.7,92.82,6.18,1.0
5,1,0.0,0.7,0.0,0.0,0.8,92.84,6.16,1.0
5,1,0.0,0.7,0.0,0.0,0.9,92.76,6.24,1.0
5,1,0.0,0.7,0.0,0.0,1.0,92.83,6.17,1.0
5,1,0.0,0.7,0.0,0.1,0.0,7.33,91.67,1.0
5,1,0.0,0.7,0.0,0.1,0.1,9.26,89.74,1.0
5,1,0.0,0.7,0.0,0.1,0.2,5.54,93.46,1.0
5,1,0.0,0.7,0.0,0.1,0.3,15.35,83.65,1.0
5,1,0.0,0.7,0.0,0.1,0.4,7.35,91.65,1.0
5,1,0.0,0.7,0.0,0.1,0.5,10.12,88.88,1.0
5,1,0.0,0.7,0.0,0.1,0.6,5.54,93.46,1.0
5,1,0.0,0.7,0.0,0.1,0.7,9.77,89.23,1.0
5,1,0.0,0.7,0.0,0.1,0.8,13.9,85.1,1.0
5,1,0.0,0.7,0.0,0.1,0.9,11.4,87.6,1.0
5,1,0.0,0.7,0.0,0.1,1.0,33.41,65.59,1.0
5,1,0.0,0.7,0.0,0.2,0.0,9.18,89.82,1.0
5,1,0.0,0.7,0.0,0.2,0.1,6.35,92.65,1.0
5,1,0.0,0.7,0.0,0.2,0.2,9.22,89.78,1.0
5,1,0.0,0.7,0.0,0.2,0.3,7.29,91.71,1.0
5,1,0.0,0.7,0.0,0.2,0.4,9.27,89.73,1.0
5,1,0.0,0.7,0.0,0.2,0.5,8.39,90.61,1.0
5,1,0.0,0.7,0.0,0.2,0.6,8.4,90.6,1.0
5,1,0.0,0.7,0.0,0.2,0.7,7.28,91.72,1.0
5,1,0.0,0.7,0.0,0.2,0.8,8.24,90.76,1.0
5,1,0.0,0.7,0.0,0.2,0.9,13.0,86.0,1.0
5,1,0.0,0.7,0.0,0.2,1.0,21.83,77.17,1.0
5,1,0.0,0.7,0.0,0.3,0.0,9.22,89.78,1.0
5,1,0.0,0.7,0.0,0.3,0.1,5.51,93.49,1.0
5,1,0.0,0.7,0.0,0.3,0.2,6.49,92.51,1.0
5,1,0.0,0.7,0.0,0.3,0.3,10.19,88.81,1.0
5,1,0.0,0.7,0.0,0.3,0.4,9.35,89.65,1.0
5,1,0.0,0.7,0.0,0.3,0.5,13.0,86.0,1.0
5,1,0.0,0.7,0.0,0.3,0.6,7.42,91.58,1.0
5,1,0.0,0.7,0.0,0.3,0.7,7.42,91.58,1.0
5,1,0.0,0.7,0.0,0.3,0.8,9.14,89.86,1.0
5,1,0.0,0.7,0.0,0.3,0.9,4.31,94.69,1.0
